,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude,Unnamed: 28
450,PM4066546,2588_0222,Harvard Towers,2017,Data Under Review by DOEE,1845 HARVARD ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1,WASHINGTON,DC,20009,1964,Multifamily Housing,Multifamily Housing,,157320.0,34,88.6,95.0,144.0,149.1,962.0,6.1,12357.1,1124999.9,100958.9996,38.92840072,-77.04323778,
455,PM3997842,0177_0804,Croydon,2017,Incomplete Report,1815 17TH ST NW,USN LLC,2,WASHINGTON,DC,20009,1941,Multifamily Housing,Multifamily Housing,63633,63633.0,72,84.1,88.4,145.4,147.3,384.7,6.0,3950.0,509901.5,36087.0932,38.91468064,-77.03816696,
457,PM3644264,1676_0015,Episcopal Church Home Friendship INC,2017,Incomplete Report,4201 BUTTERWORTH PL NW,EPISCOPAL CHURCH HOME FRIENDSHIP INC,3,WASHINGTON,DC,20016,1969,Multifamily Housing,Multifamily Housing,113755,113755.0,52,71.5,76.8,146.3,152.5,656.3,5.8,6188873.3,1136901.4,42542.32995,38.94908067,-77.08237087,
462,PM4178748,4121_0080,Montana Terrace,2017,Data Under Review by DOEE,1625 MONTANA AVENUE NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5,WASHINGTON,DC,20018,1968,Multifamily Housing,Multifamily Housing,,80000.0,41,75.6,79.7,147.6,151.0,472.1,5.9,4908.0,765274.9,34357.99564,38.921,-76.981044,
463,PM3625086,2528_0302,2000 Connecticut,2017,Incomplete Report,2000 CONNECTICUT AVE NW,KS 2000 CONNECTICUT LLC,2,WASHINGTON,DC,20008,1936,Multifamily Housing,Multifamily Housing,128664,120000.0,14,57.9,58.4,147.7,148.2,657.6,5.5,4084.5,1463141.5,19543.11084,38.91704087,-77.04716745,
464,PM4007394,0472_0128,Commons at Town Square,2017,Incomplete Report,0901 - 0947 6TH ST SW,TODD S DECKELBAUM TRUSTEE,6,WASHINGTON,DC,20024,1970,Multifamily Housing,Multifamily Housing,1037766,100326.0,18,83.2,89.3,148.0,151.2,611.5,6.1,4820.2,853432.7,54313.1809,38.87901539,-77.02028987,
465,PM4097111,2864_0334,Garfield Terrace,2017,Data Under Review by DOEE,2371 - 2381 11TH ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1,WASHINGTON,DC,20001,1965,Multifamily Housing,Multifamily Housing,,230989.0,34,73.6,77.3,148.0,151.8,1354.9,5.9,16858.8,2288287.7,92032.00194,38.92223267,-77.02570734,
469,PM4843909,2572_0816,Dorchester West,2017,Incomplete Report,2425 17TH ST NW,KALORAMA WEST LLC,1,WASHINGTON,DC,20009,2014,Multifamily Housing,Multifamily Housing,94000,81167.0,51,49.1,50.1,148.8,149.8,430.0,5.3,2019.1,1106584.7,2093.8357079999996,38.92241485,-77.03866536,
471,PM3513277,2662_0204,Faircliff Plaza West,2017,In Compliance,1424 - 1432 CLIFTON ST NW,FPW LP,1,WASHINGTON,DC,20009,1979,Multifamily Housing,Multifamily Housing,122869,86232.0,40,47.5,47.5,149.0,149.0,453.9,5.3,9443.6,1199278.8,,38.92244513,-77.03336578,
476,PM4178754,1041_0128,Kentucky Courts,2017,Data Under Review by DOEE,0312 13TH ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20003,1965,Multifamily Housing,Multifamily Housing,,87350.0,17,83.3,91.3,149.2,157.2,535.5,6.1,5094.2,756497.9,46912.00455,38.884830799999996,-76.9875509,
480,PM4351597,0540_0847,Capitol Park Tower,2017,In Compliance,0301  G ST SW,CAPITOL PARK TOWER LLC,6,WASHINGTON,DC,20024,1962,Multifamily Housing,Multifamily Housing,305520,305520.0,25,81.8,89.3,149.4,155.4,1864.8,6.1,19175.1,2721860.1,157129.584,38.88168173,-77.01680642,
485,PM4178734,0650_0078,James Creek,2017,Data Under Review by DOEE,1233 - 1265 HALF ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1942,Multifamily Housing,Multifamily Housing,,223284.0,30,88.6,96.2,150.3,157.8,1404.3,6.3,15047.1,1792937.9,136617.0028,38.87519639,-77.01086245,
488,PM2924130,0008_0806,"Watergate East, Inc.",2017,In Compliance,2500 VIRGINIA AV NW,WATERGATE EAST INC,2,WASHINGTON,DC,20037,1965,Multifamily Housing,Multifamily Housing,449825,389352.0,19,92.7,93.1,150.6,151.6,2634.3,6.8,7312.1,2674621.0,4252.4034679999995,38.89938773,-77.05423512,
489,PM4371872,1829_0055,Devonshire Court South,2017,In Compliance,4105 WISCONSIN AVE NW,4105 WISCONSIN LLC,3,WASHINGTON,DC,20016,1928,Multifamily Housing,Multifamily Housing,55896,55896.0,31,67.1,68.3,150.6,148.3,323.1,5.8,2209.4,628111.1,16074.766609999999,38.94259214,-77.07619739,
502,PM6235419,0423_0018,1330 7th Street: 1330 7th Street,2017,In Compliance,1330 7TH ST NW,1330 SEVENTH STREET LIMIITED PARTNERSHIP,6,WASHINGTON,DC,20001,1974,Multifamily Housing,Multifamily Housing,145200,145200.0,30,75.2,77.0,152.6,151.4,875.6,6.0,13107.4,1499312.4,58015.852320000005,38.90834315,-77.02219889,
505,PM3992793,2527_0837,2100 Connecticut Ave,2017,In Compliance,2100 CONNECTICUT AV NW,COLUMBIA REALTY VENTURE LLC,2,WASHINGTON,DC,20008,1941,Multifamily Housing,Multifamily Housing,76594,65964.0,41,107.3,117.6,152.8,162.2,449.2,6.8,3640.9,370834.0,58153.68166,38.91795517,-77.04772627,
507,PM5813065,0516_0061,450 K,2017,In Compliance,450 K ST NW,450 K CAP LLC,6,WASHINGTON,DC,20001,2014,Multifamily Housing,Multifamily Housing,223804,223804.0,35,60.9,61.9,153.0,151.4,1275.1,5.7,5655.0,2793081.3,41022.45083,38.90228226,-77.01796863,
511,PM4582777,0514_0094,Yale West,2017,In Compliance,443 NEW YORK AVE NW,WRIT YALE WEST LLC,6,WASHINGTON,DC,20001,2011,Multifamily Housing,Multifamily Housing,263200,173070.0,33,48.9,48.9,153.7,153.7,939.7,5.4,4377.2,2482622.6,,38.90467992,-77.01800105,
513,PM3541143,0211_0852,Miramar Apartments,2017,Incomplete Report,1301 15TH ST NW,MORRIS & GWENDOLYN CAFRITZ FOUNDATION,2,WASHINGTON,DC,20005,1930,Multifamily Housing,Multifamily Housing,118512,118512.0,10,109.4,122.8,154.0,167.5,816.8,6.9,5725.4,649840.2,107478.0925,38.90761048,-77.03429749,
515,PM4178731,0594_0067,Greenleaf Addition,2017,Data Under Review by DOEE,0201 - 0203 M ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1960,Multifamily Housing,Multifamily Housing,,23876.0,46,120.4,133.6,154.2,167.6,171.1,7.2,4729.2,93000.0,25585.00609,38.87693573,-77.01419892,
516,PM4836141,3353_0051,Takoma Central,2017,In Compliance,255 CARROLL ST NW,FCP TAKOMA CENTRAL LLC,4,WASHINGTON,DC,20012,2014,Multifamily Housing,Multifamily Housing,70245,149066.0,23,53.1,53.7,154.2,154.9,826.4,5.5,3866.0,2059188.6,8843.963239,38.97523862,-77.0156583,
517,PM2643783,2132_0029,2800 WOODLEY RD. N.W.,2017,In Compliance,2800 WOODLEY RD NW,ALONZO O BLISS PROPERTIES,3,WASHINGTON,DC,20008,1942,Multifamily Housing,Multifamily Housing,240521,168467.0,24,88.3,94.8,154.4,157.5,1077.3,6.4,4627.8,1456938.6,99007.44198999999,38.92575732,-77.05709739,
522,PM4097157,1020_0085,Potomac Senior / Family,2017,Data Under Review by DOEE,1225 G ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20003,1968,Multifamily Housing,Multifamily Housing,,349266.0,5,92.6,100.9,155.2,163.2,2278.1,6.5,33417.0,2837462.6,226700.0056,38.87967319,-76.99001179,
524,PM4004685,2834_0863,Holmead Apartments,2017,In Compliance,3435 HOLMEAD PL NW,UIP-NYCB FIVE LP,1,WASHINGTON,DC,20010,1951,Multifamily Housing,Multifamily Housing,82702,82702.0,35,95.1,102.7,155.6,163.6,545.3,6.6,5060.3,647069.3,56548.4181,38.93306947,-77.03065786,
525,PM4378477,2234_0003,3801 Connecticut Ave,2017,In Compliance,3801 CONNECTICUT AVE NW,WASHREIT 3801 CONNECTICUT AVE TRUSTEE LLC,3,WASHINGTON,DC,20008,1951,Multifamily Housing,Multifamily Housing,161139,182195.0,53,82.3,87.4,155.6,159.2,1145.1,6.3,6470.2,1768565.3,89564.51604,38.93936125,-77.06007692,
531,PM3990143,1932_0813,Sherry Hall,2017,In Compliance,2702 WISCONSIN AVE NW,ALONZO O BLISS PROPERTIES,3,WASHINGTON,DC,20007,1943,Multifamily Housing,Multifamily Housing,50880,50880.0,39,86.4,89.7,156.8,155.2,326.5,6.4,2062.0,470840.8,27914.59382,38.92503326,-77.07362239,
533,PM4178736,0654_0039,Syphax Gardens,2017,Data Under Review by DOEE,0045 - 0049 P ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1960,Multifamily Housing,Multifamily Housing,,151944.0,29,89.7,96.3,157.0,163.3,987.8,6.5,13551.7,1337925.8,90643.0038,38.87219273,-77.01163050000001,
537,PM4007903,0407_3046,The Lexington at Market Square I,2017,In Compliance,0400 8TH ST NW,THE LEXINGTON II CONDOMINIUM,2,WASHINGTON,DC,20004,2002,Multifamily Housing,Multifamily Housing,111029,99672.0,18,64.3,66.0,157.3,156.7,588.1,5.9,3829.6,1254492.7,21324.8186,38.89600383,-77.02316259999999,
538,PM4097073,0825S_0845,Carroll Apartments,2017,Data Under Review by DOEE,410 M ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20003,1964,Multifamily Housing,Multifamily Housing,,48064.0,22,81.7,88.6,157.3,162.7,303.7,6.3,1521.5,482099.9,22826.99805,38.87671859,-76.99995583,
545,PM3636028,0628_0859,Capital Plaza,2017,Incomplete Report,0035 E ST NW,CAPITAL PLAZA PROPERTIES LLC,6,WASHINGTON,DC,20001,1949,Multifamily Housing,Multifamily Housing,82478,58300.0,69,96.2,105.2,158.5,166.6,390.6,6.7,3314.9,470523.3,40018.72152,38.89639431,-77.01060065,
550,PM4178751,3040_0126,Park Morton,2017,Data Under Review by DOEE,610 MORTON ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1,WASHINGTON,DC,20010,1960,Multifamily Housing,Multifamily Housing,,134100.0,29,100.7,109.4,158.8,167.1,914.3,6.8,10483.9,996989.9,101083.0005,38.931853600000004,-77.02144659,
554,PM3686127,5440_0805,Stoneridge I,2017,In Compliance,0310 - 0354 ANACOSTIA RD SE,SOUSA ASSOCIATES LTD ASSOCIATES,7,WASHINGTON,DC,20019,1970,Multifamily Housing,Multifamily Housing,109280,93828.0,26,86.8,90.7,159.7,161.8,610.5,6.5,6423.0,901522.6,50695.546819999996,38.88523527,-76.95404534,
561,PM4007727,2663_0845,2445 15th St NW,2017,In Compliance,2445 15TH ST NW,THE DUNKIN-MAXWELL COMPANY,1,WASHINGTON,DC,20009,1937,Multifamily Housing,Multifamily Housing,63023,63023.0,27,82.2,87.4,161.3,163.7,405.9,6.4,2385.8,663518.0,29137.60012,38.92285743,-77.03495498,
564,PM2791015,0502_0184,"Tiber Island Cooperative Homes, Inc.",2017,In Compliance,0461 N ST SW,TIBER ISLAND COOPERATIVE HOMES,6,WASHINGTON,DC,20024,1964,Multifamily Housing,Multifamily Housing,315832,315832.0,24,79.4,85.5,161.6,166.0,2015.8,6.4,13455.2,3467225.4,132436.7234,38.876056899999995,-77.01806073,
583,PM3531644,0472_0128,Waterside Towers,2017,Incomplete Report,0901 - 0947 6TH ST SW,TODD S DECKELBAUM TRUSTEE,6,WASHINGTON,DC,20024,1970,Multifamily Housing,Multifamily Housing,1037766,381600.0,17,90.6,97.4,164.4,169.2,2567.3,6.7,22938.8,3703830.0,219420.9935,38.87901539,-77.02028987,
587,PM4097131,0282_0010,Horizon House,2017,Data Under Review by DOEE,1150 12TH STREET NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2,WASHINGTON,DC,20005,1964,Mixed Use Property,Multifamily Housing,,105370.0,45,88.1,95.1,165.1,170.9,704.9,6.7,6749.7,1072553.8,56278.00234,38.905198999999996,-77.0283,
588,PM4178741,5356_0109,Benning Terrace,2017,Data Under Review by DOEE,0641 - 0645 46TH ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1960,Multifamily Housing,Multifamily Housing,,274781.0,34,97.4,105.3,165.2,173.2,1899.7,6.9,27452.8,2426722.8,184723.0147,38.88057446,-76.93744853,
594,PM4007389,0209_0929,The DeSoto,2017,In Compliance,1445 P ST NW,METRO MARKET LLC,2,WASHINGTON,DC,20005,2004,Multifamily Housing,Multifamily Housing,57992,57992.0,32,73.1,72.3,165.8,163.4,367.9,6.3,5008.2,724259.9,17662.45489,38.90981955,-77.03349768,
599,PM4178750,2718_0847,Colorado,2017,Data Under Review by DOEE,5336 COLORADO AVE NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,4,WASHINGTON,DC,20011,1923,Multifamily Housing,Multifamily Housing,,17755.0,4,52.9,55.6,166.2,174.7,104.3,5.9,1202.1,275435.0,,38.95540883,-77.03461929,
606,PM3533286,2035_0004,Ellicott House,2017,Incomplete Report,4849 CONNECTICUT AVE NW,ELLICOTT OWNER LLC,3,WASHINGTON,DC,20008,1974,Multifamily Housing,Multifamily Housing,319415,206304.0,5,88.2,94.4,167.1,171.8,1392.0,6.7,12957.0,2154632.7,108535.4991,38.95290607,-77.06819533,
607,PM4097151,3070_0095,LeDroit,2017,Data Under Review by DOEE,2125 4TH ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1,WASHINGTON,DC,20001,1965,Multifamily Housing,Multifamily Housing,,83706.0,46,96.4,104.8,167.5,175.2,582.1,7.0,7746.8,778850.0,54087.000739999996,38.91922875,-77.01740567,
608,PM4097164,1874_0061,Regency House,2017,Data Under Review by DOEE,5201 CONNECTICUT AVE NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,3,WASHINGTON,DC,20015,1964,Multifamily Housing,Multifamily Housing,,113486.0,22,94.6,101.2,167.6,172.5,784.4,6.9,10805.6,1086987.9,70225.99849,38.95788878,-77.07112557,
609,PM4767963,2549_0877,1841 Columbia Road,2017,In Compliance,1841 COLUMBIA RD NW,UIP 1841 COLUMBIA ROAD LLC,1,WASHINGTON,DC,20009,1930,Multifamily Housing,Multifamily Housing,120650,120650.0,21,84.0,84.7,167.6,166.9,803.4,6.7,4686.8,1344199.2,55472.856420000004,38.92161005,-77.04376851,
626,PM4066862,5147_0081,Glendale Plaza Apartments,2017,Incomplete Report,4651 NANNIE HELEN BURROUGHS AVE NE,CIH GLENDALE PLAZA LP,7,WASHINGTON,DC,20019,1970,Multifamily Housing,Multifamily Housing,77767,77767.0,5,92.9,97.3,170.7,173.2,541.1,7.0,6016.6,796923.4,45085.86777,38.89856082,-76.93425438,
640,PM3984616,2667_0847,Claypoole Courts,2017,In Compliance,1408 - 1432 GIRARD ST NW,PARCEL FIVE ASSOCIATES,1,WASHINGTON,DC,20009,1898,Multifamily Housing,Multifamily Housing,71013,71013.0,56,54.9,52.7,172.4,165.4,432.5,6.1,5491.2,1142583.7,,38.92522957,-77.03307789,
641,PM4178747,5423_0020,Stoddert Terrace,2017,Data Under Review by DOEE,0241 - 0253 37TH PL SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1960,Multifamily Housing,Multifamily Housing,,177520.0,35,102.1,110.8,172.6,180.3,1283.7,7.2,17015.9,1626374.8,125781.9982,38.88605299,-76.95207637,
642,PM4897677,2688_0043,Hubbard Place,2017,In Compliance,3500 14TH ST NW,CAVALIER APARTMENTS LP,1,WASHINGTON,DC,20010,1927,Multifamily Housing,Multifamily Housing,235994,235994.0,9,63.3,63.8,173.2,173.7,1490.4,6.3,15492.4,3529980.3,29054.93175,38.93462524,-77.0331782,
660,PM4178753,1023_0123,Hopkins Apartment,2017,Data Under Review by DOEE,1025 13TH ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20003,1960,Multifamily Housing,Multifamily Housing,,140276.0,14,103.7,110.5,175.8,181.8,1032.3,7.4,11653.2,1317962.8,100437.0006,38.87778084,-76.98854221,
665,PM3500430,5871_0869,Washington View Assoc3,2017,In Compliance,2627 - 2653 STANTON RD SE,WASHINGTON VIEW ASSOCIATES LLC,8,WASHINGTON,DC,20020,1967,Multifamily Housing,Multifamily Housing,127736,127736.0,38,114.9,123.4,176.3,182.7,976.0,7.6,7008.6,997119.1,112692.819,38.85832161,-76.98885518,
671,PM4476473,0776_4111,360 H Street Apartments,2017,In Compliance,300 - 380 H ST NE,3RD_H STREET CONDO,6,WASHINGTON,DC,20002,2013,Multifamily Housing,Multifamily Housing,282163,206574.0,28,56.5,56.5,177.3,177.3,1294.1,6.3,3750.1,3419160.3,,38.90043782,-77.00077986,
682,PM4097096,0281_0047,Claridge Towers,2017,Data Under Review by DOEE,1221 M ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2,WASHINGTON,DC,20005,1967,Multifamily Housing,Multifamily Housing,,198000.0,28,98.0,109.4,179.0,189.3,1447.4,7.3,14126.2,2112189.5,121998.0045,38.90586055,-77.02881983,
687,PM6649921,0743N_0076,Onyx on First,2017,In Compliance,1100 1ST ST SE,ONYX ACQUISITION LLC,6,WASHINGTON,DC,20003,2008,Multifamily Housing,Multifamily Housing,238094,224857.0,5,75.6,76.5,180.6,180.5,1529.4,6.8,6009.7,3812610.7,39816.504839999994,38.87720645,-77.00554142,
698,PM4342053,5084_0300,Benning Woods,2017,In Compliance,0130 - 0138 42ND ST NE,L E HORNING,7,WASHINGTON,DC,20019,1968,Multifamily Housing,Multifamily Housing,73698,50796.0,43,107.6,116.2,182.6,189.4,388.2,7.6,4195.7,495538.3,37774.07757,38.89168642,-76.94291618,
718,PM4178757,3521_0099,Lincoln Road,2017,Data Under Review by DOEE,0011 R ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5,WASHINGTON,DC,20002,1900,Multifamily Housing,Multifamily Housing,,22813.0,2,107.4,115.5,185.8,193.9,176.3,7.7,192.2,233668.0,16533.998730000003,38.91238585,-77.00840595,
733,PM4097142,5726_0026,Knox Hill,2017,Data Under Review by DOEE,3111 KNOX ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,8,WASHINGTON,DC,20020,1987,Multifamily Housing,Multifamily Housing,,76420.0,6,77.2,80.9,188.2,192.5,539.9,7.1,4596.8,1148506.8,19807.00007,38.85226939,-76.96921205,
736,PM3990212,2967_0077,Walter Reed Apartments,2017,In Compliance,6939 GEORGIA AVE NW,WALTER REED APART LTD,4,WASHINGTON,DC,20012,1965,Multifamily Housing,Multifamily Housing,59616,59616.0,17,107.5,113.0,189.0,193.0,465.9,7.8,5233.7,636031.7,42387.18463,38.97494417,-77.02648732,
744,PM4097171,0620_0247,Sibley Plaza Senior,2017,Data Under Review by DOEE,1140 NORTH CAPITOL ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20001,1968,Multifamily Housing,Multifamily Housing,,196645.0,1,109.3,116.9,191.0,196.8,1555.9,7.9,23083.4,2101928.7,143147.0022,38.90473934,-77.01011548,
746,PM3996319,2693_0042,Twin Oaks Apartments,2017,In Compliance,3800 14TH ST NW,TWIN OAKS LLC,4,WASHINGTON,DC,20011,1920,Multifamily Housing,Multifamily Housing,97377,97377.0,30,133.3,140.7,191.6,198.0,828.4,8.5,10389.4,704787.2,105734.4743,38.93824847,-77.03350133,
747,PM4097099,4325_0020,Fort Lincoln,2017,Data Under Review by DOEE,3400 BANNEKER DRIVE NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5,WASHINGTON,DC,20018,1971,Multifamily Housing,Multifamily Housing,,62664.0,27,86.6,89.9,191.6,193.7,462.9,7.4,4854.9,884628.8,24108.998509999998,38.92806807,-76.96093837,
753,PM4178746,5236_0103,Richardson dwellings,2017,Data Under Review by DOEE,5353 - 5375 CLAY TR NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1953,Multifamily Housing,Multifamily Housing,,195956.0,12,127.0,139.3,193.1,206.0,1645.3,8.4,24888.4,1642131.8,192748.0092,38.89382312,-76.92383885,
767,PM4097135,0211_0856,James Apartments,2017,Data Under Review by DOEE,1425 N ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2,WASHINGTON,DC,20005,1960,Multifamily Housing,Multifamily Housing,,101376.0,7,100.5,105.5,195.1,198.9,792.4,7.8,5795.2,1272652.8,58488.99838,38.90750795,-77.03309918,
769,PM3984355,3501_0125,Franklin Commons,2017,In Compliance,0101 - 0125 FRANKLIN ST NE,FRANKLIN COMMONS LTD,5,WASHINGTON,DC,20002,1983,Multifamily Housing,Multifamily Housing,55860,55860.0,17,62.3,59.9,195.5,188.0,385.8,6.9,4099.5,1019165.6,,38.92597678,-77.00408239,
780,PM4178740,5743_0155,Woodland Terrace,2017,Data Under Review by DOEE,2351 - 2373 AINGER PL SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,8,WASHINGTON,DC,20020,1964,Multifamily Housing,Multifamily Housing,,277729.0,8,122.3,132.4,197.7,206.2,2336.0,8.4,23711.7,2697399.7,247583.9905,38.85698073,-76.97292320000001,
798,PM4178756,PAR01600036,Langston Terrace,2017,Data Under Review by DOEE,0661 - 0667 24TH ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5,WASHINGTON,DC,20002,1937,Multifamily Housing,Multifamily Housing,,183854.0,31,125.0,137.1,202.8,215.5,1584.5,8.6,16095.8,1844457.9,166877.0055,38.89875225,-76.9735166,
807,PM3920134,0431_0013,The Lansburgh,2017,In Compliance,425 8TH ST NW,THE LANSBURGH,2,WASHINGTON,DC,20004,1993,Multifamily Housing,Multifamily Housing,507385,507385.0,4,74.9,74.9,206.6,206.6,3814.4,7.5,16941.5,9104371.1,69373.3478,38.89583931,-77.02217894,
841,PM4178755,4486_0007,Langston Addition,2017,Data Under Review by DOEE,2136 - 2146 H ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5,WASHINGTON,DC,20002,1965,Multifamily Housing,Multifamily Housing,,38320.0,6,138.0,150.3,216.6,229.4,356.9,9.3,4119.5,385409.9,39739.00076,38.90036336,-76.9725882,
843,PM3991512,0036_1489,West End Residences,2017,In Compliance,1221 24TH ST NW,WEST END RESIDENCES,2,WASHINGTON,DC,20037,2011,Multifamily Housing,Multifamily Housing,69225,67540.0,4,93.6,97.2,217.0,221.7,557.7,8.3,3281.6,1124774.2,24838.79965,38.90573626,-77.05112599,
853,PM4013976,0008_0809,Watergate west,2017,In Compliance,2700 VIRGINIA AV NW,WATERGATE WEST INC,2,WASHINGTON,DC,20037,1965,Multifamily Housing,Multifamily Housing,307722,307722.0,1,143.0,143.0,220.4,220.4,2935.6,9.5,29053.2,3034216.3,336465.9265,38.90004224,-77.05626994,
859,PM4097123,0597_0829,Greenleaf Senior,2017,Data Under Review by DOEE,1200 DELAWARE AV SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1959,Multifamily Housing,Multifamily Housing,,196736.0,3,117.6,117.5,221.7,221.7,1763.3,9.0,27289.7,2711404.6,138770.9831,38.87593978,-77.0132603,
885,PM4189033,0542_4054,Town Center-SV,2017,In Compliance,1001 3RD ST SW,WATERFRONT TOWER NORTH,6,WASHINGTON,DC,20024,2012,Multifamily Housing,Multifamily Housing,84328,102743.0,2,130.2,143.9,229.3,239.6,973.5,9.5,6004.1,1334042.6,88210.17365,38.87784827,-77.01568336,
898,PM4546379,0181_0876,The Drake,2017,Data Under Review by DOEE,1355 17TH ST NW,TRUSTEES OF FIRST BAPTIST CHURCH OF THE CITY OF WASHINGTON,2,WASHINGTON,DC,20036,2015,Multifamily Housing,Multifamily Housing,105282,121261.0,5,89.7,90.4,235.9,236.5,1053.1,8.7,4768.6,2408617.3,26636.6948,38.90849189,-77.03823698,
905,PM4859372,6271_0807,Gardens at Wingate,2017,Incomplete Report,0070 - 0116 GALVESTON ST SW,WINGATE PROPERTIES LLC,8,WASHINGTON,DC,20032,1965,Multifamily Housing,Multifamily Housing,205928,223196.0,4,154.2,160.1,240.2,245.7,2311.2,10.4,10990.6,2448734.7,260644.7476,38.8232777,-77.00773043,
922,PM4178739,5672_0099,Villager,2017,Data Under Review by DOEE,3810 SOUTHERN AVE SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20020,1949,Multifamily Housing,Multifamily Housing,,13740.0,1,160.8,175.0,253.8,266.7,149.6,10.9,2565.8,163557.0,16516.99858,38.86189255,-76.94995514,
936,PM4178733,0597_0100,Greenleaf Family,2017,Data Under Review by DOEE,203 N ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1959,Multifamily Housing,Multifamily Housing,,115323.0,1,148.3,158.8,259.3,267.6,1239.0,10.7,23241.2,1674598.7,113928.9964,38.87506067,-77.01391563,
951,PM4019461,0054_0841,Residences on the Avenue,2017,Data Under Review by DOEE,2200 PENNSYLVANIA AVE NW,GEORGE WASHINGTON UNIVERSITY,2,WASHINGTON,DC,20052,2011,Multifamily Housing,Multifamily Housing,499000,396876.0,5,88.9,89.0,266.4,264.3,3774.7,9.5,15682.0,9632506.4,24250.69545,38.90194436,-77.04912731,
954,PM4842518,0205_0847,The Louis at 14th (Whole-Building),2017,In Compliance,1914-1926  14TH ST NW,THE LOUIS DC RESIDENTIAL LLC,2,WASHINGTON,DC,20009,2013,Multifamily Housing,Multifamily Housing,269670,178277.0,34,93.6,95.8,268.9,271.2,1728.0,9.7,5375.0,4265032.7,21413.836209999998,38.91645545,-77.032225,
968,PM4007057,4396_0154,Parkway Plaza - 3,2017,Incomplete Report,1835 - 1855 24TH ST NE,PARKWAY PLAZA ASSOCIATES LLC,5,WASHINGTON,DC,20002,1964,Multifamily Housing,Multifamily Housing,64366,64365.0,1,170.9,187.8,282.4,295.9,767.6,11.9,6714.8,929532.5,78273.97412,38.91523615,-76.97037990000001,
998,PM5786643,0771_0813,Twelve12,2017,Incomplete Report,1212  4TH ST SE,FC 1212 LLC,6,WASHINGTON,DC,20003,2014,Multifamily Housing,Multifamily Housing,83912,331165.0,7,124.5,125.7,345.5,346.7,4157.5,12.6,5153.8,9974046.3,71981.80304,38.87510438,-77.00012882,
1014,PM4104309,2661_0862,Adams-Garden Towers,2017,Data Under Review by DOEE,2325 15TH ST NW,ADAMS GARDEN TOWERS LLC,1,WASHINGTON,DC,20009,1937,Multifamily Housing,Multifamily Housing,54613,49888.0,1,207.5,212.6,493.4,491.9,930.1,18.6,2741.1,1927507.7,37765.85094,38.92086433,-77.0346777,
