,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude,Unnamed: 28
1265,PM4036707,2911_0004,Library of Congress,2016,In Compliance,1291 TAYLOR ST NW,PENN B RECREATION,4,WASHINGTON,DC,20542,1959,Office,Office,88808,93166.0,94,48.6,49.4,124.4,125.1,441.9,4.7,351.2,957763.5,12638.447979999999,38.94133892,-77.02849609,
1276,PM19680,0213_0017,The National Housing Center Corporation,2016,In Compliance,1201 15TH ST NW,NATIONAL HOUSING CENTER CORPORATION,2,WASHINGTON,DC,20005,1973,Office,Office,125815,279791.0,79,50.6,51.1,126.7,126.4,1318.5,4.7,2359.5,3447735.7,23860.59105,38.90602078,-77.03397505,
1284,PM3989931,0185_0823,City Building - 1612 K Street,2016,In Compliance,1612 K ST NW,LEAF LLC,2,WASHINGTON,DC,20006,1958,Office,Office,83495,79495.0,92,44.6,44.2,128.4,125.8,379.4,4.8,1132420.4,909550.8,4421.79996,38.90219141,-77.03753001,
1290,PM3048381,0140_0876,1819 L Street NW,2016,In Compliance,1819 L ST NW,SASAKAWA PEACE FOUNDATION,2,WASHINGTON,DC,20036,1982,Office,Office,70262,52873.0,87,41.3,40.2,129.5,126.3,250.1,4.7,1001.3,639255.9,,38.90401049,-77.04246762,
1292,PM3987925,0221_0818,Willcap Holdings LLC,2016,In Compliance,0734 15TH ST NW,WILLCAP HOLDINGS LLC,2,WASHINGTON,DC,20005,1936,Office,Office,87574,78495.0,89,50.5,51.4,131.2,130.9,391.3,5.0,769.2,859878.2,10317.74589,38.899631299999996,-77.03406515,
1295,PM1196655,0220_0066,City Center,2016,In Compliance,1401 H ST NW,TREA 1401 LLC,2,WASHINGTON,DC,20005,1993,Office,Office,480132,374817.0,74,47.0,47.0,131.7,131.7,1785.8,4.8,3776.2,5166018.0,,38.90050099,-77.03242418,
1296,PM1347006,0248_0075,Franklin Court,2016,In Compliance,1330 L ST NW,FRANKLIN COURT INC,2,WASHINGTON,DC,20005,1991,Office,Office,653028,538084.0,92,42.3,42.2,131.9,131.9,2595.5,4.8,7088.5,6607445.2,1900.0700149999998,38.90342407,-77.03123239,
1297,PM3511931,0330_0800,HU Service Building,2016,In Compliance,1000 FLORIDA AV NW,HOWARD UNIVERSITY  (LAND ONLY),1,WASHINGTON,DC,20001,1930,Office,Office,218339,233173.0,94,68.4,70.3,132.0,132.1,1260.5,5.4,6412.4,1966360.6,92448.9937,38.92009841,-77.02631092,
1300,PM4007724,0246_0017,Krasner Building,2016,In Compliance,1325 MASSACHUSETTS AVE NW,NATCA MEMBERSHIP INVESTMENT INC,2,WASHINGTON,DC,20005,1966,Office,Office,67394,67394.0,88,56.0,56.7,133.1,132.6,347.9,5.2,1026.9,702472.4,13756.91656,38.90542073,-77.0303785,
1305,PM1069662,0675_0853,999 North Capitol Street NE,2016,In Compliance,999 NORTH CAPITOL ST NE,UNION SQUARE 941 PROPERTY LP,6,WASHINGTON,DC,20002,1973,Office,Office,322375,321544.0,95,44.0,44.2,134.6,135.3,1588.6,4.9,3924.7,3988676.9,5245.909706,38.90202876,-77.0085478,
1306,PM1368706,0118_0818,1901 Pennsylvania Ave,2016,In Compliance,1901 PENNSYLVANIA AVE NW,WASHREIT 1901 PENNSYLVANIA AVE TRUSTEE LLC,2,WASHINGTON,DC,20006,1960,Office,Office,113200,109909.0,92,50.6,51.6,134.8,135.1,559.6,5.1,1759.9,1259093.3,12599.36029,38.90068906,-77.04379751,
1312,PM2686138,0452_0032,650 Mass Ave,2016,In Compliance,0628-0650 MASSACHUSETTS AV,BOP 650 MASS LLC,2,WASHINGTON,DC,20001,1989,Office,Office,465821,346973.0,85,43.3,43.3,135.9,135.9,1722.1,5.0,4052.4,4401157.4,,38.90166173,-77.02125073,
1313,PM5812782,0701_0853,55 M Street Office & Retail,2016,In Compliance,55 M ST SE,HINES GLOBAL REIT 55 M STREET LLC,6,WASHINGTON,DC,20003,2009,Office,Office,393035,295059.0,95,45.3,44.5,136.3,133.9,1481.3,5.0,3946.7,3672734.4,8330.620170999999,38.87627832,-77.00682398,
1315,PM2236387,0105_0844,CTTWB,2016,In Compliance,1815 - 1821 PENNSYLVANIA AVE NW,CTTWB ASSOCIATES LP,2,WASHINGTON,DC,20006,2006,Office,Office,311730,354331.0,93,43.5,42.9,136.6,134.6,1767.2,5.0,4302.6,4516356.3,,38.90050243,-77.04229271,
1317,PM3529495,0429_0838,Portrait Building,2016,In Compliance,701 8TH ST NW,REGENCY PORTRAIT LLC,2,WASHINGTON,DC,20001,2005,Office,Office,111026,149062.0,91,43.7,43.0,137.1,135.0,746.3,5.0,2615.6,1907395.6,,38.89900852,-77.0226566,
1319,PM1346869,0286_0819,1201& 1225  New York Ave.,2016,In Compliance,1225 NEW YORK AV NW,1201-1225 NEW YORK AVE SPE LLC,2,WASHINGTON,DC,20005,1993,Office,Office,143753,510400.0,91,46.8,46.8,137.4,137.4,2595.1,5.1,5026.0,6316726.8,22908.540869999997,38.90077367,-77.02897906,
1320,PM2371512,0343_0830,1050 K Street,2016,In Compliance,1050 K ST NW,K-11 PARTNERS LLC,2,WASHINGTON,DC,20001,2005,Office,Office,151749,153439.7,93,43.9,43.8,137.8,137.5,772.1,5.0,1782.3,1973140.5,,38.90229303,-77.02670014,
1323,PM3965373,0217_0025,Continental Building,2016,In Compliance,1012 14TH ST NW,CONTINENTIAL BUILDING LP,2,WASHINGTON,DC,20005,1954,Office,Office,99360,80488.0,92,53.8,54.7,138.4,137.7,424.2,5.3,1199.5,923598.6,11822.40005,38.9032026,-77.03239727,
1331,PM3989425,0404_0817,American Public Health Association,2016,In Compliance,0800 I ST NW,AMERICAN PUBLIC HEALTH ASSOC,2,WASHINGTON,DC,20001,1999,Office,Office,61006,62466.0,84,44.8,44.8,140.5,140.5,320.6,5.1,277.1,819474.1,,38.90067469,-77.02324969,
1332,PM2946167,0181_0850,Benjamin T. Rome,2016,In Compliance,1619 MASSACHUSETTS AV,JOHNS HOPKINS UNIVERSITY,2,WASHINGTON,DC,20036,1961,Office,Office,101369,64843.0,89,59.7,61.8,140.8,141.9,354.9,5.5,955.6,709945.1,14515.9995,38.9080435,-77.03755546,
1334,PM1191010,0166_0032,1701 Pennsylvania Ave.,2016,In Compliance,1701 PENNSYLVANIA AV NW,ATLANTIC FREEHOLDS,2,WASHINGTON,DC,20006,1962,Office,Office,263216,220603.0,90,53.4,53.6,141.1,140.1,1178.5,5.3,219624.8,2630717.5,28075.11412,38.89950761,-77.03977867,
1335,PM1411897,0184_0074,1601 K Street,2016,In Compliance,1601 K ST NW,PPF OFF 1601 K ST LLC,2,WASHINGTON,DC,20006,2005,Office,Office,276579,231860.0,90,45.0,45.0,141.2,141.2,1195.6,5.2,2477.9,3055538.1,,38.90300234,-77.03689296,
1339,PM1852852,0625_0060,One Mass Ave,2016,In Compliance,1 MASSACHUSETTS AVE NW,NATIONAL GUARD ASSOCIATION OF THE UNITED STATES INC,6,WASHINGTON,DC,20001,1990,Office,Office,335283,195276.0,93,45.1,45.3,141.7,142.4,1010.3,5.2,2205.8,2582007.4,,38.89812581,-77.00956144,
1342,PM1034332,0197_0854,American Chemical Society - 1550 Building,2016,In Compliance,1550 M ST NW,AMERICAN CHEMICAL SOCIETY,2,WASHINGTON,DC,20005,1988,Office,Office,96839,85277.0,91,45.3,45.3,142.2,142.1,443.0,5.2,4953.8,1132062.5,,38.90536697,-77.03572636,
1344,PM1526560,1661_0813,5335 Chevy Chase Pavilion,2016,In Compliance,5335 WISCONSIN AV NW,CLPF-CC PAVILION LP,3,WASHINGTON,DC,20015,1990,Office,Office,894921,204621.0,92,45.6,45.2,143.1,141.9,1069.4,5.2,12954.3,2733069.0,,38.96077377,-77.08484663,
1346,PM27448,0085_0060,The Millennium Building,2016,In Compliance,1909 K ST NW,NINA JO ASSOCIATES LLC,2,WASHINGTON,DC,20006,1973,Office,Office,239437,242937.0,94,45.8,45.8,143.8,143.8,1276.1,5.3,3530.8,3261372.9,,38.90281745,-77.04408634,
1347,PM2394435,0073_0883,2175 K Street,2016,In Compliance,2175 K ST NW,DEKA IMMOBILIEN INVESTMENT GMBH,2,WASHINGTON,DC,20437,1981,Office,Office,183962,145743.0,89,45.9,45.8,144.1,143.8,766.9,5.3,4694.3,1959873.6,,38.90300486,-77.0484479,
1348,PM1180478,0289_0830,0601 Thirteenth Street NW (Homer),2016,In Compliance,0601 13TH ST NW,S KANN SONS COMPANY,2,WASHINGTON,DC,20005,1990,Office,Office,678600,604301.0,86,46.0,46.0,144.3,144.3,3184.8,5.3,5268.0,8139363.6,,38.89814115,-77.02926284,
1349,PM1029531,0457_0039,600 E Street,2016,In Compliance,600 E ST NW,6TH & E ASSOCIATES LLC,2,WASHINGTON,DC,20004,1976,Office,Office,438018,356387.0,92,46.0,46.0,144.5,144.5,1880.4,5.3,4209.5,4805744.1,,38.89578709,-77.02049174,
1350,PM1873494,0198_0845,The Executive Building,2016,In Compliance,1030 15TH ST NW,UNIZO REAL ESTATE DC FIVE LLC,2,WASHINGTON,DC,20005,2008,Office,Office,340022,346376.0,94,48.2,48.2,144.7,143.8,1846.8,5.3,4020.2,4573558.4,10765.54003,38.90349979,-77.03487253,
1353,PM1328161,0375_0125,Victor Building - 252510,2016,In Compliance,0750 9TH ST NW,750 NINTH STREET LLC,2,WASHINGTON,DC,20001,2000,Office,Office,322040,349687.0,91,46.3,46.3,145.2,145.2,1854.8,5.3,5279.1,4740258.4,,38.89951066,-77.02440803,
1359,PM1071004,0218_0079,1400 K Street,2016,In Compliance,1400 K ST NW,TRIZECHAHN LLC - 1400 K STREET NW,2,WASHINGTON,DC,20005,1982,Office,Office,292090,212651.0,92,46.5,45.9,146.2,144.0,1135.1,5.3,2166.2,2900934.0,,38.90218344,-77.03228197,
1361,PM2840677,0291_0037,1201 Pennsylvania Ave.,2016,In Compliance,1201 PENNSYLVANIA AV NW,1201 LAND LP,2,WASHINGTON,DC,20004,1980,Office,Office,642329,427483.0,76,46.7,46.7,146.7,146.7,2289.9,5.4,8228.3,5852120.5,,38.89600299,-77.02838287,
1365,PM3857228,0252_0078,717 14th Street,2016,In Compliance,0717 14TH ST NW,717 14TH STREET LLC,2,WASHINGTON,DC,20005,1927,Office,Office,147884,124368.0,84,46.9,46.3,147.2,145.5,668.5,5.4,1604.7,1708516.9,,38.89890674,-77.03156082,
1366,PM3501305,0100_0120,2001 L Street,2016,In Compliance,2001 L ST NW,2001 L STREET LLC,2,WASHINGTON,DC,20036,1986,Office,Office,161347,179732.0,64,52.6,52.6,147.3,147.3,958.1,5.3,2710.3,2771600.4,,38.90404699,-77.04529671,
1368,PM16591,0106_0049,International Square,2016,In Compliance,1835 I ST NW,CARR CRHP PROPERTIES LLC,2,WASHINGTON,DC,20006,1980,Office,Office,1185122,1343643.0,89,47.0,47.0,147.7,147.5,7249.8,5.4,23995.6,18528208.2,,38.90227289,-77.04194689,
1370,PM6768,0126_0057,1776 K Street NW,2016,In Compliance,1776 K ST NW,1776 K STREET ASSOCIATES & RIDDELL PARTNERS,2,WASHINGTON,DC,20006,1969,Office,Office,256839,213067.0,87,47.0,46.4,147.7,145.8,1249.2,5.9,5393.8,2936445.0,,38.90218881,-77.04123807,
1371,PM4008037,0163_0056,1717 K St NW,2016,In Compliance,1000 CONNECTICUT AV,CONNECTICUT & K ASSOCIATES LLC,2,WASHINGTON,DC,20036,2012,Office,Office,430428,406131.0,92,47.5,47.5,149.3,149.3,2214.5,5.5,6136.0,5659585.7,,38.903017299999995,-77.03986805,
1372,PM1252352,0408_0837,Market Square,2016,In Compliance,0701 PENNSYLVANIA AV NW,COLUMBIA REIT - MARKET SQUARE EAST AND WEST LLC,2,WASHINGTON,DC,20004,1990,Office,Office,566130,736052.0,92,47.6,47.6,149.6,149.6,4020.6,5.5,16062.5,10275238.4,,38.89466426,-77.02213004,
1373,PM1356732,0247_0092,1101 14th street,2016,In Compliance,1101 14TH ST NW,AZURE 14TH STREET CORPORATION,2,WASHINGTON,DC,20005,1981,Office,Office,155374,119962.9,89,47.9,47.3,150.1,148.2,658.0,5.5,4679.8,1679132.5,174.6749917,38.90400249,-77.03159119,
1380,PM2482523,0711_0815,One Constitution Square,2016,In Compliance,1275 1ST ST NE,CS OFFICE ONE LLC,6,WASHINGTON,DC,20002,2010,Office,Office,350000,338645.0,92,48.5,47.9,152.4,150.4,1885.3,5.6,4548.7,4818177.8,,38.90697282,-77.00546476,
1383,PM1556347,0116_0074,1220 19th Street,2016,In Compliance,1220 19TH ST NW,WRIT LP,2,WASHINGTON,DC,20036,1975,Office,Office,110414,103501.0,89,53.2,53.1,153.2,151.3,589.1,5.7,3144.5,1412386.7,6864.04106,38.90664227,-77.04393917,
1387,PM3354050,0164_0003,1001 Connecticut Avenue,2016,In Compliance,1001 CONNECTICUT AV NW,1001 CONNECTICUT AVENUE LLC,2,WASHINGTON,DC,20036,1953,Office,Office,171080,142750.0,88,55.3,54.8,153.9,151.4,822.2,5.8,5371.9,1918304.7,13470.354140000001,38.90300964,-77.03906355,
1389,PM1620667,0675_0832,77 K Street,2016,In Compliance,77 K ST NE,77 K STREET TOWER LLC,6,WASHINGTON,DC,20002,2008,Office,Office,346026,338929.0,93,50.6,50.8,154.1,154.3,1918.6,5.7,3868.5,4799018.4,7676.0839129999995,38.90211582,-77.00638206,
1390,PM1707265,0127_0053,01270053_1776 I St NW,2016,In Compliance,1776 I ST NW,1776 EYE SPE LLC,2,WASHINGTON,DC,20006,1988,Office,Office,293324,248690.0,89,49.1,49.1,154.1,154.1,1399.3,5.6,4574.7,3576156.9,,38.90109821,-77.04136516,
1393,PM1431050,0162_0821,1707 L Street,2016,In Compliance,1707 L ST NW,1709 L STREET NW LLC,2,WASHINGTON,DC,20036,1963,Office,Office,165374,109926.0,91,60.5,61.1,154.6,153.6,648.2,5.9,1669.9,1403667.7,18629.2109,38.9040518,-77.03922666,
1394,PM2706378,0287_0813,1212 New York Avenue NW,2016,In Compliance,1212 NEW YORK AV NW,JAGUAR PROPERTIES LLC,2,WASHINGTON,DC,20005,1987,Office,Office,155790,109335.0,89,49.2,49.2,154.6,154.6,617.3,5.6,1991.2,1577720.6,,38.90014467,-77.02877488,
1395,PM1419667,0286_0041,1250 Eye Street,2016,In Compliance,1250 I ST NW,IPERS EYE ST NW DC INC,2,WASHINGTON,DC,20005,1982,Office,Office,239325,187269.0,85,49.3,49.0,154.8,153.9,1058.9,5.7,2052.9,2706161.6,,38.90099549,-77.02923934,
1396,PM3996137,0200_0026,AFL-CIO,2016,In Compliance,815 16TH ST NW,AFL & CIO TRUSTEES,2,WASHINGTON,DC,20006,1956,Office,Office,179490,260000.0,85,64.3,64.2,154.8,153.6,1556.9,6.0,2493.3,3182238.9,58689.348,38.90089025,-77.03608229,
1401,PM1268754,0318_0032,1100 New York Avenue,2016,In Compliance,1110 NEW YORK AV NW,AZ JH REIT DC LP,2,WASHINGTON,DC,20005,1991,Office,Office,563484,580706.0,92,49.7,48.9,155.4,153.1,3297.5,5.7,11260.3,8407002.4,1497.771962,38.90067675,-77.027446,
1403,PM1030284,0050_0086,1255 23rd Street,2016,In Compliance,1225 23RD ST NW,CAPITOL 50 ASSOCIATES,2,WASHINGTON,DC,20037,1982,Office,Office,83314,358737.0,90,49.7,49.7,156.0,156.0,2044.4,5.7,3099.0,5224710.5,,38.90640247,-77.04978884,
1407,PM1268800,0196_0035,National Education Association,2016,In Compliance,1201 16TH ST NW,NATIONAL EDUCATION ASSOCIATION OF THE UNITED STATE,2,WASHINGTON,DC,20036,1991,Office,Office,311715,394087.0,91,63.0,64.6,156.9,157.3,2543.3,6.5,4291.7,5010868.7,77496.46915,38.90609858,-77.0357194,
1409,PM3989751,0253_0807,International Office Building - 1319 F Street,2016,In Compliance,1319 - 1321 F ST NW,OLIVE LIMITED PARTNSHIP,2,WASHINGTON,DC,20004,1912,Office,Office,64850,61320.0,86,51.8,51.8,156.9,156.9,353.9,5.8,1438831.4,881303.7,1700.7999670000002,38.89761259,-77.03059559,
1410,PM1184444,0494_0032,400 Virginia Avenue,2016,In Compliance,0400 VIRGINIA AV SW,400 VIRGINIA AVENUE LLC,6,WASHINGTON,DC,20024,1984,Office,Office,304209,252289.0,88,50.0,50.0,157.0,157.0,1446.4,5.7,3479.2,3696423.4,,38.88424946,-77.01816764,
1411,PM1470509,0140_0090,1111 19th St NW,2016,In Compliance,1111 19TH ST NW,COLUMBIA DC 1111 19TH ST OFFICE PROPERTIES LLC,2,WASHINGTON,DC,20036,1979,Office,Office,270061,290402.0,93,50.1,49.6,157.3,155.9,1668.2,5.7,3096.8,4263426.1,,38.90441667,-77.04296027,
1412,PM3858497,0117_0023,1146 19th Street,2016,In Compliance,1146 19TH ST NW,1146 19TH LLC,2,WASHINGTON,DC,20036,1986,Office,Office,61506,57523.0,81,50.1,49.6,157.3,155.7,330.4,5.7,1535.5,844492.9,,38.90512827,-77.04384358,
1413,PM3048393,0220_0065,1444 I Street NW,2016,In Compliance,1444 I ST NW,LIVE OAK REALTY INC,2,WASHINGTON,DC,20005,1983,Office,Office,81608,74756.0,74,57.3,58.2,157.4,157.8,441.6,5.9,1254.6,1019487.6,8030.199828,38.90102752,-77.03274929,
1414,PM3630592,0247_0094,National Association for the Education of Young Children,2016,In Compliance,1313 L ST NW,NATIONAL ASSOCIATION FOR THE EDUCATION OF YOUNG CHILDREN,2,WASHINGTON,DC,20005,1984,Office,Office,118722,125000.0,83,50.3,50.3,157.8,157.8,720.4,5.8,1088.3,1841134.3,,38.9040862,-77.03051133,
1415,PM1334631,0675_0841,DC First Street Corporation,2016,In Compliance,0810 1ST ST NE,DC FIRST STREET CORPORATION,6,WASHINGTON,DC,20002,1987,Office,Office,202576,232126.0,88,50.3,50.3,157.9,157.9,1338.2,5.8,6335.7,3420110.5,,38.90061293,-77.00702797,
1417,PM3499503,0158_0078,1776 Mass Ave,2016,In Compliance,1776 MASSACHUSETTS AVE NW,1776 MASS AVE RE LLC,2,WASHINGTON,DC,20036,1970,Office,Office,115510,96447.0,91,50.3,50.3,158.0,158.0,556.4,5.8,1295.3,1421972.9,,38.90845559,-77.04115025,
1419,PM3283449,0346_0805,"Jemal's Cayre Woodies, LLC",2016,In Compliance,1025 F ST NW,JEMAL'S CAYRE WOODIES LLC,2,WASHINGTON,DC,20004,1902,Office,Office,475872,517754.0,74,56.6,56.6,158.5,158.5,2970.1,5.7,231004.0,8592116.0,,38.89818886,-77.02649509,
1422,PM1273027,0252_0060,The Colorado Building,2016,In Compliance,1341 G ST NW,COLDC 54 OWNER LLC,2,WASHINGTON,DC,20005,1903,Office,Office,187804,149720.0,80,50.6,50.6,158.8,158.8,868.6,5.8,1887.4,2219863.2,,38.89861501,-77.03140919,
1423,PM3306993,1191_0072,1025 Thomas Jefferson Street,2016,In Compliance,1025 THOMAS JEFFERSON ST NW,1025 THOMAS JEFFERSON INC,2,WASHINGTON,DC,20007,1984,Office,Office,451939,365917.0,91,50.6,50.5,158.9,158.4,2123.2,5.8,4187.0,5426089.6,,38.90333924,-77.05929918,
1425,PM1765382,0216_0800,1000 Vermont Avenue SPE LLC,2016,In Compliance,1000 VERMONT AV NW,1000 VERMONT AVENUE SPE LLC,2,WASHINGTON,DC,20005,1950,Office,Office,103407,89609.0,84,50.8,50.8,159.5,159.5,522.0,5.8,1725.0,1334047.1,,38.90296273,-77.0338974,
1427,PM4023596,0183_0847,American Federation  of State County && Municiple Employees,2016,In Compliance,1625 L ST NW,AFSCME BUILDING CORPORATION,2,WASHINGTON,DC,20036,1955,Office,Office,75033,75033.0,82,59.8,60.3,160.5,160.4,454.3,6.1,1275.7,1027438.1,9845.752537,38.9040539,-77.03776733,
1428,PM1447242,0677_0145,10 G,2016,In Compliance,10 G ST NE,APA TEN G LLC,6,WASHINGTON,DC,20002,1997,Office,Office,274960,280169.0,95,51.1,51.1,160.6,160.6,1643.4,5.9,5243.6,4199995.5,,38.8990745,-77.00813670000001,
1429,PM1309871,0676_0114,801 North Capitol Street,2016,In Compliance,801 NORTH CAPITOL ST NE,ASB 801 NORTH CAPITOL LLC,6,WASHINGTON,DC,20002,1966,Office,Office,98980,120921.0,88,53.2,53.6,160.9,161.3,715.9,5.9,1659.4,1781834.9,3513.385021,38.90051039,-77.00860802,
1430,PM1034322,0197_0853,American Chemical Society - Headquarters,2016,In Compliance,1155 16TH ST NW,AMERICAN CHEMICAL SOCIETY,2,WASHINGTON,DC,20036,1959,Office,Office,144462,115470.0,89,72.1,74.2,161.0,163.2,732.2,6.3,1618.0,1381408.4,36089.5224,38.90536939,-77.03605573,
1431,PM3500320,0628_0901,20 F Street,2016,In Compliance,20 F ST NW,AMERICAN COLLEGE OF SURGEONS,6,WASHINGTON,DC,20001,2010,Office,Office,173460,178148.0,81,51.3,50.8,161.2,159.4,1049.0,5.9,3947.8,2680889.6,,38.89705702,-77.00997618,
1433,PM1188995,0285_0048,1201 Eye Street,2016,In Compliance,1201 I ST NW,1215 I STREET NW ASSOCS LTD PARTNERSHIP,2,WASHINGTON,DC,20005,2001,Office,Office,274387,305868.0,83,51.4,51.4,161.5,161.5,1804.5,5.9,2625.1,4611739.4,,38.90163885,-77.02856162,
1435,PM2722082,0674_0853,Sentinel Square I,2016,In Compliance,90 K ST NE,SENTINEL SQUARE 1 LLC,6,WASHINGTON,DC,20002,2009,Office,Office,450000,435400.0,87,51.5,51.5,161.8,161.8,2572.8,5.9,5161.6,6575264.1,,38.90288459,-77.00664418,
1436,PM1345607,0622_0089,800 N CAPITOL,2016,In Compliance,800 NORTH CAPITOL ST NW,WEH CAPTIOL LLC,6,WASHINGTON,DC,20002,1991,Office,Office,417455,336820.0,91,51.6,50.7,162.0,159.3,1992.2,5.9,8078.5,5092006.5,,38.9005122,-77.00973054,
1437,PM1061926,0162_0092,02217 - 1100 17th Street NW,2016,In Compliance,1100 17TH ST NW,LIBERTY 1100 17TH STREET LP,2,WASHINGTON,DC,20036,1962,Office,Office,157120,151599.0,87,63.2,63.9,162.1,160.6,1005.9,6.6,2976.0,2034921.1,26393.56094,38.90417969,-77.03875448,
1438,PM1997814,0115_0084,1300 19th St NW,2016,In Compliance,1300 19TH ST NW,N19 ASSOCIATES LLC,2,WASHINGTON,DC,20036,1978,Office,Office,132359,133338.0,89,51.7,52.3,162.3,164.4,790.4,5.9,1386.9,2020083.5,,38.90746661,-77.04397876,
1441,PM1257644,0142_0825,Northwestern Building,2016,In Compliance,1800 G ST NW,NORTHWESTERN DEVELOPMENT CO,2,WASHINGTON,DC,20006,1965,Office,Office,813848,737365.0,85,60.1,60.7,163.0,163.3,4524.2,6.1,11889.0,10325035.9,91149.04406,38.89815735,-77.04194505,
1442,PM1257639,0164_0035,Blake Building,2016,In Compliance,1025 CONNECTICUT AV NW,BLAKE DEVELOPMENT COMPANY,2,WASHINGTON,DC,20036,1967,Office,Office,466690,353236.0,87,63.8,65.0,163.2,164.5,2208.4,6.3,5951.6,4768182.9,57877.884529999996,38.90359373,-77.03933901,
1445,PM2364583,0139_0074,1818 N St,2016,In Compliance,1818 N ST NW,LENKIN-N LP,2,WASHINGTON,DC,20036,1983,Office,Office,101988,108209.0,87,52.0,52.0,163.4,163.4,645.7,6.0,1542.9,1650080.8,,38.90712733,-77.04274445,
1446,PM1497374,0197_0079,"1156 Fifteenth, LLC",2016,In Compliance,1156 15TH ST NW,1156 FIFTEENTH LLC,2,WASHINGTON,DC,20005,1968,Office,Office,260598,177404.0,86,63.8,62.0,163.5,157.9,1167.2,6.6,5269.4,2417232.7,3157.399958,38.90539132,-77.03479492,
1447,PM1421555,0157_0850,Bernstein Offit Building,2016,In Compliance,1717 MASSACHUSETTS AV NW,THE JOHN HOPKINS UNIVERSITY,2,WASHINGTON,DC,20036,1963,Office,Office,147542,122460.0,84,78.5,80.0,163.6,163.3,803.4,6.6,1371.8,1392370.8,48680.308280000005,38.90872163,-77.03950985,
1448,PM1407276,0290_0044,1299 Pennsylvania Ave NW,2016,In Compliance,0501 13TH ST NW,WARNER INVESTMENTS LP,2,WASHINGTON,DC,20221,1991,Office,Office,641215,769685.0,83,52.2,52.2,164.0,164.0,4611.3,6.0,9923.0,11785068.2,,38.89649317,-77.02826612,
1449,PM3500466,0116_0077,1200 Nineteenth Street Benchmarking,2016,In Compliance,1200 19TH ST NW,1200 NINETEENTH STREET LLC,2,WASHINGTON,DC,20036,1964,Office,Office,321408,354926.0,88,57.9,57.1,164.1,161.6,2171.3,6.1,7366.3,5142263.5,29978.59803,38.9061145,-77.04387105,
1450,PM1273462,1171_2893,Harbourside,2016,In Compliance,2900 K ST NW,THE RESIDENCES @ HARBOURSIDE,2,WASHINGTON,DC,20007,2009,Office,Office,99485,160514.0,85,52.6,51.1,164.2,159.6,932.3,5.8,4535.6,2454729.9,604.078864,38.90199219,-77.05863574,
1453,PM1583321,0625_0061,Republic Square - 25 Mass Ave,2016,In Compliance,25 MASSACHUSETTS AVE NW,T-C REPUBLIC SQUARE OWNER LLC,6,WASHINGTON,DC,20001,2006,Office,Office,551388,402012.0,87,53.4,53.5,164.7,164.7,2427.3,6.0,5396.5,6123567.4,5882.383879999999,38.89846544,-77.01041674,
1454,PM4357992,0494_0860,475 School st,2016,In Compliance,0475 SCHOOL ST SW,TELLURIUM LLC,6,WASHINGTON,DC,20024,1968,Office,Office,80612,60000.0,87,52.5,52.5,164.8,164.8,361.1,6.0,246.6,922803.2,,38.88422764,-77.01881121,
1455,PM1330640,0185_0828,1625 Eye Street,2016,In Compliance,1625 I ST NW,BFP 1625 EYE CO LLC,2,WASHINGTON,DC,20006,2002,Office,Office,624620,421736.0,89,52.5,52.5,164.9,164.9,2540.4,6.0,10421.0,6492324.3,,38.90172313,-77.03760436,
1457,PM1326900,0376_0828,0975 F Street NW (Carroll Square),2016,In Compliance,977 - 979 F ST NW,ST PATRICK'S CHURCH,2,WASHINGTON,DC,20004,2006,Office,Office,179929,187954.0,84,52.6,52.5,165.2,165.0,1134.3,6.0,8307.4,2898902.6,,38.89764136,-77.0250236,
1459,PM2482515,0711_0809,Two Constitution Square,2016,In Compliance,145 N ST NE,TWO CON LLC,6,WASHINGTON,DC,20002,2010,Office,Office,589000,623532.0,90,52.8,52.2,165.9,164.0,3777.0,6.1,6043.9,9652653.6,,38.90689827,-77.00457792,
1460,PM2729439,0127_0055,800 17TH ST,2016,In Compliance,800 17TH ST NW,T C 800 17TH STREET NW OWNER LLC,2,WASHINGTON,DC,20006,2010,Office,Office,431570,390731.0,80,52.9,52.9,166.2,166.2,2371.4,6.1,5615.6,6060560.3,,38.90077894,-77.03974474,
1461,PM2962687,0162_0101,1133 Connecticut Ave,2016,In Compliance,1133 CONNECTICUT AVE NW,CONNECTICUT / DESALES LLC,2,WASHINGTON,DC,20036,1988,Office,Office,236563,190958.0,78,52.9,52.9,166.2,166.2,1159.2,6.1,2424.7,2962624.3,,38.90498472,-77.04024599,
