,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude,Unnamed: 28
1207,PM3989905,2666_0832,1475 EUCLID ST. N.W.,2016,In Compliance,1475 EUCLID ST NW,1475 EUCLID STREET NW ASSOCIATES,1,WASHINGTON,DC,20009,1950,Multifamily Housing,Multifamily Housing,64536,64536.0,90,64.5,66.4,115.1,117.2,311.1,4.8,2601.8,429262.5,26952.707730000002,38.9236479,-77.03497752,
1208,PM3928873,0183_0107,IUOE,2016,In Compliance,1125 17TH ST NW,INTERNATIONAL UNION OPERATING ENGINEERS,2,WASHINGTON,DC,20036,1956,Office,Office,89635,95981.0,93,46.0,47.2,115.2,116.0,423.7,4.4,1116.1,901122.8,13379.17298,38.90450718,-77.03810652,
1209,PM3524414,0211_0055,Hotel Helix,2016,In Compliance,1430  RHODE ISLAND AVE NW,LHO WASHINGTON HOTEL FOUR LLC,2,WASHINGTON,DC,20005,1965,Hotel,Hotel,125764,136576.0,93,56.0,54.9,115.4,111.9,633.6,4.6,3680.5,1084171.1,39427.80243,38.90808829,-77.03300732,
1210,PM4013984,0180_0801,Hightowers Condominium - Whole Building,2016,In Compliance,1530 16TH ST NW,HIGHTOWER APARTMENTS LP,2,WASHINGTON,DC,20036,1941,Multifamily Housing,Multifamily Housing,64042,64042.0,79,58.7,59.6,115.5,115.4,301.2,4.7,890.9,484216.9,21044.00096,38.91070763,-77.03697738,
1211,PM3998588,2563_0865,The Cortland Apartments,2016,In Compliance,1756 - 1760 EUCLID ST NW,ALONZO O BLISS PROPERTIES,1,WASHINGTON,DC,20009,1915,Multifamily Housing,Multifamily Housing,66417,66417.0,55,61.0,63.5,116.3,117.3,317.4,4.8,1345.1,486983.1,23883.97022,38.922897999999996,-77.04094224,
1212,PM4370249,0653_0111,Fund South Capitol LLC,2016,In Compliance,1345 SOUTH CAPITOL ST SW,FUND SOUTH CAPITOL LLC,6,WASHINGTON,DC,20003,2012,Multifamily Housing,Multifamily Housing,269995,384480.0,68,37.1,37.1,116.5,116.5,1636.1,4.3,7007.7,4179596.7,135.8921461,38.87362509,-77.00934882,
1213,PM3857667,1932_0810,Skyline Towers Apartments,2016,In Compliance,2730 WISCONSIN AV NW,SKYLINE TOWERS ASSOCIATES LLC,3,WASHINGTON,DC,20007,1939,Multifamily Housing,Multifamily Housing,69522,69522.0,70,80.6,83.7,116.8,118.9,363.4,5.2,3387.2,313715.2,45312.39122,38.92599403,-77.07357783,
1214,PM3505139,0081_0835,Potomac Park,2016,In Compliance,0510 21ST ST NW,COLUMBIA REALTY VENTURE,2,WASHINGTON,DC,20006,1950,Multifamily Housing,Multifamily Housing,103790,103790.0,78,65.5,66.0,117.0,115.6,508.6,4.9,5220.5,702353.9,44019.24208,38.89645373,-77.04694783,
1215,PM2701785,0291_0038,1275 Penn Ave NW,2016,In Compliance,0425 13TH ST NW,PENNSYLVANIA BUILDING ASSOCIATES LP,2,WASHINGTON,DC,20004,1955,Office,Office,289198,238380.0,94,37.3,37.3,117.3,117.3,1021.0,4.3,1569.7,2609405.1,,38.89596986,-77.02903567,
1216,PM3993109,2865_0167,Highview,2016,In Compliance,2505 13TH ST NW,COLUMBIA REALTY VENTURE LLC,1,WASHINGTON,DC,20009,1955,Multifamily Housing,Multifamily Housing,63431,62455.0,74,75.3,77.6,117.4,118.4,320.3,5.1,2216.1,335457.4,35590.798160000006,38.92269334,-77.02923972,
1217,PM3637484,0099_0835,Hamilton House,2016,In Compliance,1255 NEW HAMPSHIRE AV NW,GBSK LLC,2,WASHINGTON,DC,20036,1964,Multifamily Housing,Multifamily Housing,187468,187468.0,88,56.6,57.6,117.6,118.7,884.6,4.7,9023.0,1529708.1,53862.1242,38.90646077,-77.04600037,
1218,PM3990138,0157_0836,BAY STATE APTS.,2016,In Compliance,1701 MASSACHUSETTS AV NW,1701 MASSACHUSETTS AVENUE LLC,2,WASHINGTON,DC,20036,1939,Multifamily Housing,Multifamily Housing,62164,62164.0,90,74.3,76.6,117.6,118.8,317.8,5.1,3695.0,344500.9,34463.27917,38.90843909,-77.03882612,
1219,PM4580670,6203_0804,Delwin Apartments,2016,In Compliance,4200 - 4240 SOUTH CAPITOL ST SE,RUTH E EVANS TRUSTEE,8,WASHINGTON,DC,20032,1961,Multifamily Housing,Multifamily Housing,73236,73236.0,60,77.5,79.7,117.7,118.5,379.8,5.2,5352.0,372341.0,44070.70141,38.82897475,-77.00736478,
1220,PM1229423,0185_0829,Army Navy Club,2016,In Compliance,1627 I ST NW,WRIT ANC LLC,2,WASHINGTON,DC,20006,1913,Office,Office,80599,118244.0,90,37.5,37.5,117.9,117.9,508.9,4.3,5242.2,1300691.8,,38.90172986,-77.03813748,
1221,PM2977909,0574_0810,National Association of Letter Carriers,2016,In Compliance,100 INDIANA AVE NW,NATIONAL ASSOCIATION OF LETTER CARRIERS,6,WASHINGTON,DC,20001,1951,Office,Office,101093,87757.0,87,45.5,46.1,117.9,116.9,393.3,4.5,1264.5,862128.2,10542.75846,38.89333317,-77.01252649,
1222,PM3510509,2138_0811,Shoreham West Coop,2016,In Compliance,2502 CALVERT ST NW,SHOREHAM WEST COOPERATIVE APARTMENTS INC,3,WASHINGTON,DC,20008,1965,Multifamily Housing,Multifamily Housing,223693,223693.0,34,58.2,59.5,118.0,119.3,1066.2,4.8,4240.7,1782748.8,69408.17227000001,38.92279712,-77.05555158,
1223,PM4374392,6157_0077,Gregory Apartments,2016,In Compliance,0822 BARNABY ST SE,VESTA DC III LLC,8,WASHINGTON,DC,20032,1967,Multifamily Housing,Multifamily Housing,88056,97506.0,86,58.9,60.1,118.1,117.8,466.6,4.8,6977.1,770020.9,31124.59984,38.83231157,-76.99130802,
1224,PM3467992,2794_0899,Walden Commons,2016,In Compliance,1336 MISSOURI AVE NW,WALDEN COMMONS LLC,4,WASHINGTON,DC,20011,1949,Multifamily Housing,Multifamily Housing,160098,135000.0,67,73.5,75.9,118.2,120.8,689.9,5.1,9495.6,776590.3,72681.70929,38.96114223,-77.03207423,
1225,PM3672855,2535_0039,Gelmarc Towers Apartments,2016,In Compliance,1930 COLUMBIA RD NW,DAVID HORNSTEIN,1,WASHINGTON,DC,20009,1951,Multifamily Housing,Multifamily Housing,127257,127257.0,75,70.7,71.9,118.3,117.7,643.1,5.1,6120.1,787093.5,63096.38978,38.9181339,-77.04499858,
1226,PM1419320,0080_0825,Guthridge Hall,2016,In Compliance,2115 F ST NW,GEORGE WASHINGTON UNIVERSITY,2,WASHINGTON,DC,20052,1926,Residence Hall-Dormitory,Residence Hall-Dormitory,64899,68372.0,81,60.3,61.1,118.4,117.6,330.0,4.8,3824.5,528335.2,23210.870909999998,38.89764515,-77.04745411,
1227,PM3067027,0163_0051,UFCW Building,2016,In Compliance,1775 K ST NW,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,2,WASHINGTON,DC,20006,1969,Office,Office,214784,214784.0,95,40.7,40.7,118.9,117.8,946.1,4.4,2395.9,2293093.0,9203.870416,38.90288991,-77.04127548,
1228,PM3500581,2107_0821,Connecticut Park Apartments,2016,In Compliance,2828 CONNECTICUT AV NW,CONNECTICUT PARK LLC,3,WASHINGTON,DC,20008,1955,Multifamily Housing,Multifamily Housing,131294,131294.0,53,69.7,71.6,118.9,119.6,662.9,5.0,4457.4,842269.1,62756.91827,38.92749928,-77.05419475,
1229,PM5912917,2225_0011,Adas Israel Hebrew Congregation,2016,In Compliance,2850 QUEBEC ST NW,ADAS ISRAEL HEBREW CONGREGATION,3,WASHINGTON,DC,20008,1951,Worship Facility,Worship Facility,93950,106541.0,43,60.7,61.9,119.6,118.4,518.9,4.9,1531.4,833981.1,36259.28984,38.93680012,-77.05752918,
1230,PM3982177,1858_0051,The Brittany Apartments,2016,In Compliance,5432 CONNECTICUT AVE NW,BCB APARTMENTS LLC,3,WASHINGTON,DC,20015,1963,Multifamily Housing,Multifamily Housing,71469,71469.0,60,66.3,67.1,119.7,118.5,357.2,5.0,475.3,501730.5,30296.83,38.96287873,-77.07472845,
1231,PM3997919,2589_0828,Park Terrace,2016,In Compliance,1660 LANIER PL NW,THE MORRIS AND GWENDOLYN CAFRITZ FOUNDATION,1,WASHINGTON,DC,20009,1940,Multifamily Housing,Multifamily Housing,70831,70831.0,55,74.9,77.1,119.7,121.1,367.4,5.2,3807.5,408393.3,39093.72799,38.92609123,-77.03922472,
1232,PM4178744,5114_0010,Kenilworth Courts,2016,Data Under Review by DOEE,4400 - 4442 PONDS ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1959,Multifamily Housing,Multifamily Housing,,470052.0,86,67.4,68.8,119.7,119.8,2318.8,4.9,30525.0,3226932.6,206618.0146,38.91169774,-76.9379485,
1233,PM3506526,2676_0795,SAMUEL KELSEY REDEVELOPMENT LIMITED PARTNERSHIP,2016,In Compliance,3300 14TH ST NW,SAMUEL KELSEY REDEVELOPMENT LIMITED PARTNERSHIP,1,WASHINGTON,DC,20010,1923,Multifamily Housing,Multifamily Housing,149140,149140.0,85,51.6,52.9,120.0,121.3,697.9,4.7,5812.8,1374668.9,30117.93969,38.93110133,-77.03296040000001,
1234,PM4364522,2665_0042,Fairmont Apartments,2016,In Compliance,1400 FAIRMONT ST NW,NEW FAIRMONT L.P.,1,WASHINGTON,DC,20009,1913,Multifamily Housing,Multifamily Housing,84180,84000.0,69,38.2,36.9,120.0,115.7,368.1,4.4,7587.7,940731.9,,38.92423282,-77.0327762,
1235,PM4385265,5344_0002,Hampton Apartments East,2016,In Compliance,4730 BENNING RD SE,HAMPTON EAST APTS,7,WASHINGTON,DC,20019,1964,Multifamily Housing,Multifamily Housing,109256,109256.0,69,74.5,76.2,120.1,120.0,567.1,5.2,6616.5,640210.9,59597.802429999996,38.88336497,-76.93162893,
1236,PM3502821,2225_0844,Quebec House South,2016,In Compliance,2800 QUEBEC ST NW,AMERICAN SECURITY & TRUST COMPANY,3,WASHINGTON,DC,20008,1950,Multifamily Housing,Multifamily Housing,344727,353727.0,83,64.1,63.4,120.2,117.9,1755.9,5.0,19293912.0,2623618.8,137305.0011,38.93618971,-77.05568671,
1237,PM3997884,2792_0801,Rolling Terrace,2016,In Compliance,1360 PEABODY ST NW,ROLLING TERRACE LLC,4,WASHINGTON,DC,20011,1941,Multifamily Housing,Multifamily Housing,50268,50268.0,46,74.0,75.5,120.3,120.7,260.7,5.2,4889.3,300547.1,26935.771630000003,38.96275871,-77.03226709,
1238,PM3997957,2785_0062,Winchester-Van Buren,2016,In Compliance,6505 14TH ST NW,LUZON ASSOCIATES LP,4,WASHINGTON,DC,20012,1955,Multifamily Housing,Multifamily Housing,65416,65416.0,63,71.5,73.3,120.3,120.9,335.6,5.1,3466.2,414525.6,32644.434289999997,38.96965107,-77.03301126,
1239,PM3630297,3088_0835,Slowe Hall,2016,In Compliance,1919 3RD ST NW,HOWARD UNIVERSITY  (LAND ONLY),1,WASHINGTON,DC,20001,1941,Residence Hall-Dormitory,Residence Hall-Dormitory,87251,93711.0,78,61.0,62.3,120.4,121.8,459.0,4.9,1950.3,740499.0,31868.360060000003,38.91680813,-77.01548852,
1240,PM1454748,0569_0865,Gewirz Residence Building,2016,In Compliance,0120 F ST NW,GEORGETOWN UNIVERSITY,6,WASHINGTON,DC,20001,1992,Residence Hall-Dormitory,Residence Hall-Dormitory,242228,225264.0,72,47.7,48.3,120.5,120.2,1037.8,4.6,6437.7,2223313.9,31602.398080000003,38.89689525,-77.01338916,
1241,PM3286246,5926_0003,the overlook,2016,In Compliance,3700 9TH ST SE,PARKSIDE TERRACE DEVELOPMENT LLC,8,WASHINGTON,DC,20032,1968,Multifamily Housing,Multifamily Housing,319582,252800.0,74,40.0,40.1,120.6,120.7,1122.0,4.4,7822.4,2785670.7,6016.999987,38.83586505,-76.99431338,
1242,PM1641990,0126_0852,The Farragut Building,2016,In Compliance,0900 17TH ST NW,GNAREI 1 FARRAGUT LLC,2,WASHINGTON,DC,20006,1962,Office,Office,200034,160234.6,96,45.4,45.5,120.8,119.8,731.3,4.6,4351.9,1642551.3,16683.49034,38.90174323,-77.03974025,
1243,PM4000666,2584_0827,1820 Clydesdale Cooperative,2016,In Compliance,1820 CLYDESDALE PL NW,1820 CLYDESDALE COOPERATIVE INC,1,WASHINGTON,DC,20009,1927,Multifamily Housing,Multifamily Housing,55350,55350.0,31,74.2,73.7,120.8,119.0,288.2,5.2,1626.2,332907.0,29735.162289999997,38.92512041,-77.04401398,
1244,PM3314944,5057_0803,Mayfair Mansions,2016,In Compliance,3720 - 3820 HAYES ST NE,MAYFAIR MANSIONS LIMITED PARTNERSHIP,7,WASHINGTON,DC,20019,2011,Multifamily Housing,Multifamily Housing,417812,300000.0,74,38.5,38.5,120.9,120.9,1325.1,4.4,19655.9,3386552.5,,38.9049781,-76.94609899,
1245,PM1390727,0186_0810,Chanin Building - 815 Connecticut,2016,In Compliance,0815 CONNECTICUT AV NW,BPP CONNECTICUT AVE LLC,2,WASHINGTON,DC,20006,1964,Office,Office,269619,231784.0,72,48.6,48.8,121.0,120.6,1045.2,4.5,5280.4,2715729.2,20048.278319999998,38.90113082,-77.03797978,
1246,PM3992388,2548_0819,Melwood,2016,In Compliance,1803 BILTMORE ST NW,COLUMBIA REALTY VENTURE LLC,1,WASHINGTON,DC,20009,1927,Multifamily Housing,Multifamily Housing,81056,72968.0,74,73.3,74.9,121.3,121.7,379.5,5.2,1837.1,453877.5,38009.20458,38.922611200000006,-77.04313234,
1247,PM4794008,0421_0068,Jefferson Marketplace,2016,In Compliance,1550 7TH ST NW,JMP APARTMENTS LLC,6,WASHINGTON,DC,20001,2013,Multifamily Housing,Multifamily Housing,285121,266168.0,69,40.4,40.5,121.5,121.6,1190.8,4.5,6513.6,2952360.8,6708.016627,38.910912599999996,-77.02216553,
1248,PM3316403,5915_0014,Congress Park I,2016,In Compliance,1325 - 1333 SAVANNAH ST SE,SOUTHEAST WASHINGTON DEVELOPMENT ASSOCIATES LP,8,WASHINGTON,DC,20032,1983,Multifamily Housing,Multifamily Housing,56580,130400.0,84,38.8,38.8,121.8,121.8,580.0,4.4,10550.5,1482364.9,,38.84346544,-76.98683869999999,
1249,PM3990214,PAR00880334,The Jennifer,2016,In Compliance,1415 TUCKERMAN ST NW,MCDANIELS INVESTMENT CORP,4,WASHINGTON,DC,20011,1948,Multifamily Housing,Multifamily Housing,69228,55280.0,51,80.1,82.5,121.9,123.4,296.8,5.4,3401.8,293372.0,34266.79971,38.96775391,-77.03435677,
1250,PM4836141,3353_0051,Takoma Central,2016,In Compliance,255 CARROLL ST NW,FCP TAKOMA CENTRAL LLC,4,WASHINGTON,DC,20012,2014,Multifamily Housing,Multifamily Housing,70245,149066.0,65,42.8,43.1,122.1,122.4,677.6,4.5,4172.9,1612823.7,8754.343209999999,38.97523862,-77.0156583,
1251,PM3982256,0315_0027,M Street Towers,2016,In Compliance,1112 M ST NW,WEST MADISON A CORPORATION,2,WASHINGTON,DC,20005,1965,Multifamily Housing,Multifamily Housing,95656,95656.0,76,68.3,68.7,122.4,119.0,490.0,5.1,3411.3,680494.8,42114.23269,38.90531858,-77.02783607,
1252,PM4178745,5185_0022,Lincoln Heights,2016,Data Under Review by DOEE,0310 - 0320 50TH ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1945,Multifamily Housing,Multifamily Housing,,460885.0,63,73.0,74.1,122.5,121.3,2370.8,5.1,41334.4,2963414.7,235180.9925,38.89479108,-76.92960623,
1253,PM3336808,0031_0837,Potomac Plaza,2016,In Compliance,2475 VIRGINIA AV NW,POTOMAC PLAZA APARTMENTS INC,2,WASHINGTON,DC,20037,1956,Multifamily Housing,Multifamily Housing,316550,316550.0,49,67.5,69.2,122.6,122.9,1617.4,5.1,9788.6,2298294.8,135189.8019,38.899083700000006,-77.05249743,
1254,PM3541006,2689_0861,Cromwell,2016,In Compliance,1515 OGDEN ST NW,1515 ODGEN STREET LP,1,WASHINGTON,DC,20010,1949,Multifamily Housing,Multifamily Housing,156639,156632.0,45,75.3,74.6,123.0,121.0,829.0,5.3,13158.8,965311.2,84965.92074,38.93606643,-77.03489698,
1255,PM3541282,2608_1039,Majestic Apartments,2016,In Compliance,3200 16TH ST NW,MORRIS AND GWENDOLYN CAFRITZ FOUNDATION,1,WASHINGTON,DC,20010,1937,Multifamily Housing,Multifamily Housing,126238,126238.0,45,82.8,85.8,123.2,125.7,690.2,5.5,5369.9,642582.9,82611.47738,38.93101931,-77.03704558,
1256,PM3857668,1920_0055,The Elaine Apartments,2016,In Compliance,3210 WISCONSIN AVE NW,DAVID HORNSTEIN,3,WASHINGTON,DC,20016,1954,Multifamily Housing,Multifamily Housing,92070,92070.0,68,74.5,74.5,123.2,123.2,486.5,5.3,5043.4,580627.4,48814.74585,38.93237765,-77.07304523,
1257,PM2736239,0516_0057,425 EYE,2016,In Compliance,425 I ST NW,425 EYE STREET NW LP,6,WASHINGTON,DC,20001,1973,Office,Office,488592,376559.0,99,39.3,39.3,123.3,123.3,1696.1,4.5,5657.6,4334636.2,,38.90171237,-77.01694407,
1258,PM2938280,0100_0103,American Society of Hematology Building,2016,In Compliance,2021 L ST NW,ASH 2021 L LLC,2,WASHINGTON,DC,20036,1969,Office,Office,77376,81032.0,92,43.0,43.4,123.6,123.5,372.4,4.6,470.0,891122.4,4470.384328,38.90402145,-77.04565168,
1259,PM3507252,5973_0016,Randle Hill Apartments- New,2016,In Compliance,3300 - 3368 6TH ST SE,RANDLE HILL LLC,8,WASHINGTON,DC,20032,1967,Multifamily Housing,Multifamily Housing,210652,179232.0,55,70.0,71.4,124.0,123.6,932.9,5.2,9868.5,1267774.8,82245.94348999999,38.84166787,-76.99732123,
1260,PM3672603,0030_0818,The Elise Apartments,2016,In Compliance,0825 NEW HAMPSHIRE AV NW,ELAINE G MILLER,2,WASHINGTON,DC,20037,1957,Multifamily Housing,Multifamily Housing,107947,107947.0,65,75.9,77.1,124.0,123.5,575.9,5.3,5658.9,670251.8,59057.650120000006,38.90020144,-77.05194653,
1261,PM3997889,2968_0801,Normandie,2016,In Compliance,6817 GEORGIA AV NW,NORMANDIE LLC,4,WASHINGTON,DC,20012,1955,Multifamily Housing,Multifamily Housing,91752,91752.0,63,74.2,75.4,124.0,123.7,486.3,5.3,5893.5,592723.5,47899.176139999996,38.97297766,-77.02652421,
1262,PM1253867,0386_0001,901 D Street,2016,In Compliance,0901 D ST SW,CIM URBAN REIT PROPERTIES V LLC,6,WASHINGTON,DC,20260,1987,Office,Office,535757,422227.0,97,42.7,42.3,124.1,121.6,1943.0,4.6,4380.4,4692591.0,20111.61792,38.88506002,-77.02474986,
1263,PM3989831,2552_0812,THE NORWOOD,2016,In Compliance,1868 COLUMBIA RD NW,ALONZO O BLISS PROPERTIES,1,WASHINGTON,DC,20009,1917,Multifamily Housing,Multifamily Housing,78600,78600.0,67,74.8,76.3,124.2,123.4,417.9,5.3,2792.7,502833.2,41636.140419999996,38.92031585,-77.04370578,
1264,PM4378432,3767_0006,Aventine Fort Totten Building 2,2016,In Compliance,300 HAMILTON ST NE,W M A T A,5,WASHINGTON,DC,20011,2007,Multifamily Housing,Multifamily Housing,127400,100916.0,54,39.5,39.5,124.2,124.2,457.6,4.5,4211.9,1169547.8,,38.95325872,-77.00102248,
1265,PM4036707,2911_0004,Library of Congress,2016,In Compliance,1291 TAYLOR ST NW,PENN B RECREATION,4,WASHINGTON,DC,20542,1959,Office,Office,88808,93166.0,94,48.6,49.4,124.4,125.1,441.9,4.7,351.2,957763.5,12638.447979999999,38.94133892,-77.02849609,
1266,PM4029073,1932_0001,Highview Towers,2016,In Compliance,2700 WISCONSIN AV NW,HIGHVIEW TOWERS INC,3,WASHINGTON,DC,20007,1942,Multifamily Housing,Multifamily Housing,55355,50000.0,75,96.1,99.8,124.6,128.5,290.0,5.8,5427.7,166193.3,42362.65243,38.92477448,-77.07358038,
1267,PM4260407,2210_0006,The Parkwest,2016,In Compliance,2929 CONNECTICUT AVE NW,DARO REALTY INC,3,WASHINGTON,DC,20008,1937,Multifamily Housing,Multifamily Housing,83284,82350.0,61,84.9,88.3,124.7,128.1,457.6,5.6,3571.6,409786.6,55962.74192000001,38.92898245,-77.05431754,
1268,PM4097139,0517_0049,Judiciary House,2016,Data Under Review by DOEE,461 H ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2,WASHINGTON,DC,20001,1966,Multifamily Housing,Multifamily Housing,,197648.0,70,66.7,68.9,124.9,127.3,1000.3,5.1,15469.0,1521099.7,79941.00344,38.90003179,-77.01797833,
1269,PM5832179,3540_0804,Glenwood Apartments,2016,In Compliance,2315-2321  LINCOLN RD NE,GLENWOOD APARTMENTS LP,5,WASHINGTON,DC,20002,1942,Multifamily Housing,Multifamily Housing,70145,70145.0,45,78.7,80.9,124.9,126.2,380.6,5.4,3248.0,416487.7,40965.32708,38.92097228,-77.00412067,
1270,PM4352120,5572_0822,Linwood Apartments,2016,In Compliance,1815 - 1831 P ST SE,DGV ASSOCIATES LLC,8,WASHINGTON,DC,20020,1941,Multifamily Housing,Multifamily Housing,54724,54724.0,43,89.5,93.0,125.1,127.6,310.2,5.7,2737.8,238980.0,40797.52719,38.87186035,-76.97809684,
1271,PM4385279,1874_0801,Huntington Apartments,2016,In Compliance,5225 CONNECTICUT AV NW,CONNECTICUT AVENUE LP,3,WASHINGTON,DC,20015,1964,Mixed Use Property,Multifamily Housing,108616,108616.0,56,68.5,70.2,125.3,125.1,565.9,5.2,5674.0,812264.9,46706.99955,38.95838235,-77.07140273,
1272,PM3075466,1930_0077,Garfield House,2016,In Compliance,2844 WISCONSIN AVE NW,GARFIELD ASSOCIATES LLC,3,WASHINGTON,DC,20007,1964,Multifamily Housing,Multifamily Housing,63438,77242.0,72,65.9,68.0,125.7,128.0,398.9,5.2,3990.2,612727.0,29961.297039999998,38.92732545,-77.07358831,
1273,PM3515264,2868_0155,View 14,2016,In Compliance,2305 14TH ST NW,VIEW 14 INVESTMENTS LLC,1,WASHINGTON,DC,20009,2009,Multifamily Housing,Multifamily Housing,276542,276542.0,33,49.7,50.2,125.9,126.5,1330.2,4.8,9788.0,2860823.8,39694.12913,38.92076394,-77.03157535,
1274,PM3857665,1920_0826,Alto Towers Apartments,2016,In Compliance,3206 WISCONSIN AV NW,VICTOR REALTY LP,3,WASHINGTON,DC,20016,1932,Multifamily Housing,Multifamily Housing,56076,56076.0,66,81.3,83.2,126.3,126.9,309.7,5.5,2197.0,321784.1,34594.25755,38.93206821,-77.07291343,
1275,PM3395641,0049_0044,Westbrooke Place,2016,In Compliance,2201 N ST NW,WESTBROOKE PLACE LP,2,WASHINGTON,DC,20037,1995,Multifamily Housing,Multifamily Housing,226803,226803.0,44,55.1,55.9,126.5,127.4,1122.9,5.0,4063.8,2183707.7,50532.9093,38.90744381,-77.04919476,
1276,PM19680,0213_0017,The National Housing Center Corporation,2016,In Compliance,1201 15TH ST NW,NATIONAL HOUSING CENTER CORPORATION,2,WASHINGTON,DC,20005,1973,Office,Office,125815,279791.0,79,50.6,51.1,126.7,126.4,1318.5,4.7,2359.5,3447735.7,23860.59105,38.90602078,-77.03397505,
1277,PM3540220,0282_0044,Cambridge Apartments,2016,In Compliance,1221 MASSACHUSETTS AVE NW,CAMBRIDGE APARTMENTS LIMITED PARTNERSHIP,2,WASHINGTON,DC,20005,1965,Multifamily Housing,Multifamily Housing,177359,177359.0,44,65.5,66.4,126.9,126.3,920.6,5.2,8452.3,1443415.1,66994.47147,38.90497814,-77.02901029,
1278,PM4004685,2834_0863,Holmead Apartments,2016,In Compliance,3435 HOLMEAD PL NW,UIP-NYCB FIVE LP,1,WASHINGTON,DC,20010,1951,Multifamily Housing,Multifamily Housing,82702,82702.0,71,87.1,90.5,127.2,130.7,469.7,5.7,4366.3,414146.1,57927.632770000004,38.93306947,-77.03065786,
1279,PM3686122,0245_0027,Sutton Plaza,2016,In Compliance,1230 13TH ST NW,1230 LLC,2,WASHINGTON,DC,20005,1964,Multifamily Housing,Multifamily Housing,120787,120786.0,71,69.8,70.9,127.5,127.0,640.6,5.3,5210.3,917514.8,53007.397339999996,38.90658784,-77.03006899,
1280,PM3295814,0540_0109,Capital Park Plaza,2016,In Compliance,0101 G ST SW,CAPITAL PARK APARTMENT LIMITED PARTNERSHIP,6,WASHINGTON,DC,20024,1962,Multifamily Housing,Multifamily Housing,289750,546234.0,79,69.0,69.8,127.7,125.8,2890.6,5.3,26725.5,4230993.2,232535.3324,38.88164604,-77.01260581,
1281,PM3760910,3664_0824,The Heights I,2016,Data Under Review by DOEE,0310 - 0390 TAYLOR ST NE,HORNING ASSOCIATES,5,WASHINGTON,DC,20017,1982,Multifamily Housing,Multifamily Housing,181328,154532.0,44,98.0,102.9,127.9,132.1,918.3,5.9,6202.2,540698.5,133060.0044,38.94258467,-77.00247837,
1282,PM3997895,3903_0809,Parkview,2016,In Compliance,5120 SARGENT RD NE,G THOMAS BORGER TRUSTEES,5,WASHINGTON,DC,20017,1956,Multifamily Housing,Multifamily Housing,60875,60872.0,30,73.6,75.6,128.0,128.6,328.9,5.4,2555.8,433102.4,30022.46647,38.9537675,-76.98866475,
1283,PM4449421,2661_0863,Capitol View on 14th,2016,In Compliance,2400 14TH ST NW,DCO 2400 14TH STREET LLC,1,WASHINGTON,DC,20009,2013,Multifamily Housing,Multifamily Housing,255728,255728.0,46,43.5,43.7,128.3,128.5,1213.3,4.7,6253.5,2960721.4,10321.90624,38.92152193,-77.03212629,
1284,PM3989931,0185_0823,City Building - 1612 K Street,2016,In Compliance,1612 K ST NW,LEAF LLC,2,WASHINGTON,DC,20006,1958,Office,Office,83495,79495.0,92,44.6,44.2,128.4,125.8,379.4,4.8,1132420.4,909550.8,4421.79996,38.90219141,-77.03753001,
1285,PM4855546,0499_0858,The View at Waterfront,2016,In Compliance,1000 6TH ST SW,JOHN HANCOCK LIFE INSURANCE COMPANY USA,6,WASHINGTON,DC,20024,2009,Multifamily Housing,Multifamily Housing,118584,237168.0,44,70.5,71.8,128.6,128.7,1268.9,5.4,8542.2,1815399.8,105169.1011,38.87782204,-77.01939566,
1286,PM4577663,5740_0818,Hillcrest House,2016,In Compliance,2501 25TH ST SE,KEM ASSOCIATES LLC,8,WASHINGTON,DC,20020,1965,Multifamily Housing,Multifamily Housing,71745,71745.0,26,86.3,87.4,128.8,125.3,409.5,5.7,4017.6,384346.0,48783.00395,38.85775066,-76.97026896,
1287,PM3857666,1920_0824,Macomb Gardens Apartments,2016,In Compliance,3725 MACOMB ST NW,3725 MACOMB STREET ASSOCIATES LLC,3,WASHINGTON,DC,20016,1937,Multifamily Housing,Multifamily Housing,60984,60984.0,63,87.3,89.0,128.9,129.3,349.6,5.7,4347.9,318222.0,42372.35602,38.93376582,-77.07349946,
